Order_ID,Order_Date,Product_Name,Category,Region,Customer_Type,Sales_Channel,Quantity_Sold,Unit_Price,Discount,Sales_Amount,Profit,Stock_Available
ORD011170,29-12-2024,Men's T-Shirt,Fashion,North,New,Online,4,702.78,0.1,2530.01,1058.78,38
ORD011171,07-10-2024,Sunscreen,Beauty,North,New,Retail Store,5,539.27,0.05,2561.53,887.87,37
ORD011172,14-06-2023,Face Wash,Beauty,South,Loyal,Online,1,342.95,0.2,274.36,72.07,71
ORD011173,11-09-2024,Women's Kurti,Fashion,Central,Returning,Online,4,1175.58,0.15,3996.97,1155.49,43
ORD011174,14-03-2025,Perfume,Beauty,West,New,Online,5,1318.97,0.1,5935.37,1347.79,66
ORD011175,08-03-2024,Laptop Stand,Electronics,East,Returning,Online,3,1305.35,0.1,3524.44,1059.24,24
ORD011176,11-08-2025,Hair Serum,Beauty,Central,Loyal,Retail Store,3,694.05,0.05,1978.04,683.99,58
ORD011177,07-11-2023,Mixer Grinder,Home & Kitchen,South,New,Retail Store,4,3346.05,0.05,12714.99,2958.54,29
ORD011178,06-07-2025,Perfume,Beauty,Central,New,Online,2,1307.14,0.05,2483.57,1022.22,42
ORD011179,05-09-2025,Moisturizer,Beauty,North,Loyal,Retail Store,4,590.04,0.2,1888.13,545.45,39
ORD011180,19-04-2023,Non-stick Pan,Home & Kitchen,South,Loyal,Retail Store,2,1104.76,0.15,1878.09,622.4,71
ORD011181,15-06-2025,Moisturizer,Beauty,West,Returning,Online,2,605.85,0,1211.7,344.51,35
ORD011182,05-10-2024,Sunscreen,Beauty,South,New,Retail Store,4,543.19,0.2,1738.21,540.8,39
ORD011183,29-04-2024,Bedsheet Set,Home & Kitchen,Central,Loyal,Online,3,1274.68,0.05,3632.84,938.61,24
ORD011184,04-09-2024,Non-stick Pan,Home & Kitchen,Central,Loyal,Online,4,1114.18,0,4456.72,1473.21,45
ORD011185,23-11-2023,Wireless Mouse,Electronics,Central,Returning,Online,1,819.83,0.05,778.84,226.34,51
ORD011186,25-09-2023,Bedsheet Set,Home & Kitchen,North,New,Retail Store,2,1317.78,0,2635.56,709.27,37
ORD011187,21-11-2025,Women's Kurti,Fashion,East,New,Retail Store,4,1226.79,0.05,4661.8,1682.94,35
ORD011188,17-05-2024,Running Shoes,Fashion,West,Loyal,Online,2,2569.36,0,5138.72,1746.29,30
ORD011189,31-03-2025,Water Bottle,Home & Kitchen,North,New,Online,3,494.65,0,1483.95,394.58,51
ORD011190,29-04-2025,Hair Serum,Beauty,East,Loyal,Online,2,692.97,0.1,1247.35,465.01,38
ORD011191,27-02-2024,Backpack,Fashion,Central,New,Online,3,1429.72,0.2,3431.33,876.17,63
ORD011192,25-11-2024,Face Wash,Beauty,South,New,Retail Store,3,353.54,0.25,795.47,265.52,14
ORD011193,26-02-2023,LED Desk Lamp,Home & Kitchen,Central,Loyal,Online,1,911.89,0,911.89,209.26,85
ORD011194,07-05-2024,Moisturizer,Beauty,North,Loyal,Retail Store,1,603.64,0.05,573.46,208.85,48
ORD011195,07-09-2025,Water Bottle,Home & Kitchen,West,Returning,Retail Store,3,491.82,0.2,1180.37,392.28,34
ORD011196,28-12-2023,Bedsheet Set,Home & Kitchen,East,New,Retail Store,3,1296.16,0.15,3305.21,1063.12,38
ORD011197,01-05-2023,Hair Serum,Beauty,South,Returning,Retail Store,1,712.22,0.2,569.78,137.51,30
ORD011198,05-08-2025,Bedsheet Set,Home & Kitchen,West,New,Retail Store,2,1289.85,0.2,2063.76,730.61,38
ORD011199,16-08-2025,Laptop Stand,Electronics,South,Returning,Retail Store,4,1331.1,0.2,4259.52,1111.09,40
ORD011200,02-10-2025,Mixer Grinder,Home & Kitchen,North,New,Online,6,3291.65,0.1,17774.91,5554.66,19
ORD011201,01-03-2024,Laptop Stand,Electronics,Central,Loyal,Online,1,1279.47,0.15,1087.55,367.05,34
ORD011202,17-10-2023,Jeans,Fashion,West,Returning,Retail Store,4,1624.84,0.05,6174.39,1512.19,45
ORD011203,08-08-2023,Mixer Grinder,Home & Kitchen,North,Loyal,Online,1,3301.87,0,3301.87,1224.49,59
ORD011204,25-05-2025,Moisturizer,Beauty,East,New,Retail Store,3,596.25,0.05,1699.31,644.83,49
ORD011205,10-10-2025,Men's T-Shirt,Fashion,South,Returning,Retail Store,5,688.24,0.1,3097.08,945.74,5
ORD011206,08-12-2025,LED Desk Lamp,Home & Kitchen,Central,New,Retail Store,3,896.39,0.1,2420.25,919.88,37
ORD011207,02-03-2025,Non-stick Pan,Home & Kitchen,Central,Returning,Retail Store,3,1125.91,0,3377.73,1288.59,47
ORD011208,15-12-2023,Men's T-Shirt,Fashion,East,Returning,Online,5,711.55,0.1,3201.97,1149.89,36
ORD011209,22-10-2024,Laptop Stand,Electronics,East,Returning,Retail Store,2,1300.31,0.15,2210.53,843.83,37
ORD011210,25-11-2025,Laptop Stand,Electronics,North,Returning,Online,6,1275.83,0.1,6889.48,2541.11,18
ORD011211,14-09-2024,Smart Watch,Electronics,West,Loyal,Online,3,3008.49,0,9025.47,2870.68,60
ORD011212,28-12-2024,USB-C Charger,Electronics,Central,Returning,Retail Store,2,999.64,0.15,1699.39,435.86,19
ORD011213,29-12-2023,Hair Serum,Beauty,North,New,Retail Store,5,714.76,0.2,2859.04,1140.82,6
ORD011214,10-10-2025,Backpack,Fashion,East,Returning,Online,4,1390.89,0.15,4729.03,1837.32,19
ORD011215,22-02-2024,USB-C Charger,Electronics,North,New,Retail Store,4,1021.43,0,4085.72,990.3,70
ORD011216,21-08-2023,Bedsheet Set,Home & Kitchen,South,Returning,Retail Store,3,1285.83,0,3857.49,1607.71,53
ORD011217,28-07-2025,Face Wash,Beauty,North,New,Retail Store,5,359.25,0,1796.25,442.87,58
ORD011218,08-11-2023,Perfume,Beauty,West,New,Online,5,1327.03,0.25,4976.36,2059.64,36
ORD011219,27-03-2025,Bedsheet Set,Home & Kitchen,South,Loyal,Retail Store,3,1282.97,0.1,3464.02,1416.96,43
ORD011220,13-11-2024,Smart Watch,Electronics,East,Returning,Online,6,3011.89,0.2,14457.07,4660.74,13
ORD011221,22-12-2024,Hair Serum,Beauty,North,Loyal,Retail Store,3,709.02,0,2127.06,836.16,40
ORD011222,30-01-2025,Bluetooth Speaker,Electronics,South,Loyal,Online,2,1525.35,0,3050.7,978.51,46
ORD011223,26-06-2024,Bluetooth Speaker,Electronics,East,Returning,Online,4,1491.98,0,5967.92,1894.86,64
ORD011224,28-06-2024,Hair Serum,Beauty,West,New,Retail Store,2,694.91,0.1,1250.84,522.48,57
ORD011225,17-01-2024,Mixer Grinder,Home & Kitchen,West,Loyal,Online,4,3345.97,0.1,12045.49,2656.62,55
ORD011226,14-08-2023,LED Desk Lamp,Home & Kitchen,West,Loyal,Online,3,898.04,0.15,2290,756.99,58
ORD011227,23-01-2025,Smart Watch,Electronics,East,New,Retail Store,2,3021.19,0,6042.38,2401.64,41
ORD011228,23-11-2025,Water Bottle,Home & Kitchen,East,New,Retail Store,5,489.58,0.05,2325.51,776.72,3
ORD011229,23-01-2024,LED Desk Lamp,Home & Kitchen,West,Returning,Online,3,904.05,0.05,2576.54,720.37,25
ORD011230,16-04-2025,Wireless Mouse,Electronics,Central,Returning,Online,4,815.31,0.15,2772.05,951.37,47
ORD011231,08-12-2025,Men's T-Shirt,Fashion,South,Returning,Retail Store,5,697.26,0,3486.3,1279.4,46
ORD011232,09-06-2024,Face Wash,Beauty,North,Returning,Online,1,349.69,0.15,297.24,69.85,42
ORD011233,09-07-2023,Bluetooth Speaker,Electronics,Central,Returning,Online,4,1518.87,0.2,4860.38,1264.37,51
ORD011234,21-02-2025,Smart Watch,Electronics,Central,New,Online,4,3005.86,0.1,10821.1,3581.57,24
ORD011235,23-07-2025,Backpack,Fashion,West,Returning,Retail Store,1,1439.26,0,1439.26,380.52,46
ORD011236,30-06-2023,USB-C Charger,Electronics,West,Returning,Retail Store,1,1014.27,0.1,912.84,281.53,42
ORD011237,04-08-2023,Water Bottle,Home & Kitchen,West,New,Online,4,500.48,0.1,1801.73,598.91,65
ORD011238,06-09-2023,LED Desk Lamp,Home & Kitchen,Central,Returning,Retail Store,3,902.84,0,2708.52,892.73,30
ORD011239,05-10-2024,Hair Serum,Beauty,West,Loyal,Online,6,690.54,0.05,3936.08,1255.39,41
ORD011240,03-09-2024,Bedsheet Set,Home & Kitchen,West,Loyal,Retail Store,4,1307.49,0.15,4445.47,1080.13,37
ORD011241,29-06-2023,Women's Kurti,Fashion,West,Returning,Online,3,1179.68,0,3539.04,1126.46,81
ORD011242,25-07-2023,USB-C Charger,Electronics,West,Returning,Online,1,1028.04,0.05,976.64,282.59,54
ORD011243,18-02-2025,Hair Serum,Beauty,South,New,Online,4,708.58,0.1,2550.89,696.76,48
ORD011244,25-02-2024,Running Shoes,Fashion,West,Returning,Retail Store,3,2461.75,0.1,6646.73,1730.91,45
ORD011245,20-05-2023,Bluetooth Speaker,Electronics,South,Loyal,Online,2,1475.13,0,2950.26,655.32,52
ORD011246,16-08-2025,Wireless Mouse,Electronics,North,Loyal,Retail Store,4,792.45,0.15,2694.33,1056.68,30
ORD011247,16-02-2023,Running Shoes,Fashion,West,Loyal,Retail Store,2,2517.31,0,5034.62,1223.72,66
ORD011248,23-10-2023,Laptop Stand,Electronics,West,Returning,Retail Store,5,1308.98,0.25,4908.67,1768.91,22
ORD011249,10-08-2023,Moisturizer,Beauty,West,Loyal,Retail Store,3,613.48,0.1,1656.4,688.63,24
ORD011250,15-08-2023,Women's Kurti,Fashion,East,Returning,Online,2,1212.41,0.2,1939.86,757.32,29
ORD011251,02-10-2023,Women's Kurti,Fashion,West,Loyal,Retail Store,2,1223.97,0.2,1958.35,775.96,44
ORD011252,03-04-2025,Men's T-Shirt,Fashion,North,New,Online,2,694.84,0.2,1111.74,270.74,17
ORD011253,07-03-2025,Mixer Grinder,Home & Kitchen,North,Loyal,Retail Store,2,3290.68,0,6581.36,2050.89,24
ORD011254,15-05-2025,LED Desk Lamp,Home & Kitchen,West,Loyal,Retail Store,3,903.71,0.15,2304.46,868.89,54
ORD011255,06-01-2023,Running Shoes,Fashion,South,Loyal,Retail Store,2,2480.5,0.2,3968.8,1045.93,69
ORD011256,08-12-2023,Running Shoes,Fashion,South,Returning,Retail Store,2,2565.28,0.1,4617.5,1101.95,48
ORD011257,09-01-2023,Running Shoes,Fashion,South,Returning,Retail Store,3,2510.53,0,7531.59,2348.28,47
ORD011258,18-07-2023,Non-stick Pan,Home & Kitchen,East,New,Retail Store,3,1080.45,0.2,2593.08,896.63,44
ORD011259,25-10-2025,Bluetooth Speaker,Electronics,South,New,Online,2,1524.38,0.1,2743.88,635.23,27
ORD011260,07-06-2023,USB-C Charger,Electronics,North,Returning,Retail Store,4,988.94,0.05,3757.97,1539.61,72
ORD011261,27-12-2025,Laptop Stand,Electronics,East,New,Online,6,1283.44,0,7700.64,2625.37,9
ORD011262,30-12-2025,Jeans,Fashion,North,Returning,Online,6,1595.82,0.2,7659.94,1733.38,17
ORD011263,07-08-2024,Bedsheet Set,Home & Kitchen,East,Returning,Online,4,1305.75,0,5223,1909.66,43
ORD011264,02-01-2025,Non-stick Pan,Home & Kitchen,South,New,Online,1,1102.36,0.1,992.12,369.75,55
ORD011265,28-12-2024,Men's T-Shirt,Fashion,Central,Returning,Retail Store,6,710.31,0.1,3835.67,1548.18,30
ORD011266,15-02-2025,Mixer Grinder,Home & Kitchen,North,Returning,Online,3,3361.38,0,10084.14,3617.25,43
ORD011267,25-03-2024,Men's T-Shirt,Fashion,South,New,Online,1,699.79,0.1,629.81,210.94,44
ORD011268,16-03-2025,Moisturizer,Beauty,South,Returning,Online,4,615.19,0.05,2337.72,549.44,41
ORD011269,07-09-2023,Water Bottle,Home & Kitchen,Central,New,Retail Store,2,511.19,0.1,920.14,313.46,40
ORD011270,03-05-2023,Moisturizer,Beauty,East,Loyal,Retail Store,4,611.36,0,2445.44,857.12,51
ORD011271,22-05-2023,Mixer Grinder,Home & Kitchen,West,Loyal,Online,3,3395.35,0,10186.05,3098.83,56
ORD011272,22-07-2023,Wireless Mouse,Electronics,South,Loyal,Online,3,803.87,0,2411.61,780.49,53
ORD011273,02-09-2025,Sunscreen,Beauty,North,Returning,Online,2,564.43,0.05,1072.42,334.69,31
ORD011274,14-09-2025,Men's T-Shirt,Fashion,North,New,Retail Store,3,714.41,0.1,1928.91,773.24,16
ORD011275,09-11-2024,Running Shoes,Fashion,South,Returning,Online,6,2570.6,0.25,11567.7,3778.9,29
ORD011276,22-08-2025,Women's Kurti,Fashion,East,Returning,Retail Store,5,1218.36,0,6091.8,2379.42,45
ORD011277,24-04-2025,Mixer Grinder,Home & Kitchen,South,Loyal,Retail Store,3,3293.92,0.2,7905.41,2858.56,26
ORD011278,18-05-2024,Hair Serum,Beauty,North,New,Online,2,702.71,0.05,1335.15,369.2,47
ORD011279,07-03-2024,Bluetooth Speaker,Electronics,East,Loyal,Online,1,1492.69,0.05,1418.06,413.09,37
ORD011280,27-09-2023,Smart Watch,Electronics,South,Loyal,Online,4,3026.3,0.15,10289.42,3963.09,34
ORD011281,14-12-2023,Water Bottle,Home & Kitchen,East,New,Online,3,497.51,0,1492.53,476.24,40
ORD011282,01-12-2024,Non-stick Pan,Home & Kitchen,North,New,Retail Store,2,1113.15,0.05,2114.99,515.56,44
ORD011283,27-10-2025,Bluetooth Speaker,Electronics,South,New,Retail Store,5,1490.34,0.25,5588.77,2122.28,36
ORD011284,19-09-2025,Perfume,Beauty,North,New,Retail Store,4,1308.08,0.1,4709.09,1273.65,39
ORD011285,10-08-2023,Non-stick Pan,Home & Kitchen,Central,Returning,Retail Store,3,1124.34,0,3373.02,942.23,72
ORD011286,21-02-2025,Jeans,Fashion,South,Returning,Retail Store,3,1596.56,0.2,3831.74,1035.55,61
ORD011287,26-06-2023,Sunscreen,Beauty,North,New,Retail Store,3,548.16,0.05,1562.26,439.44,63
ORD011288,17-10-2023,Non-stick Pan,Home & Kitchen,North,New,Retail Store,2,1093.95,0.2,1750.32,578.24,33
ORD011289,27-10-2025,Water Bottle,Home & Kitchen,North,Returning,Online,5,490.67,0.15,2085.35,574.81,32
ORD011290,22-03-2025,Mixer Grinder,Home & Kitchen,West,Returning,Retail Store,2,3354.2,0.15,5702.14,1886.46,27
ORD011291,23-05-2024,Water Bottle,Home & Kitchen,Central,New,Retail Store,3,506.68,0.05,1444.04,518.64,44
ORD011292,13-08-2024,Bedsheet Set,Home & Kitchen,West,Returning,Retail Store,3,1292.92,0.1,3490.88,771.56,40
ORD011293,17-05-2025,Men's T-Shirt,Fashion,South,Loyal,Online,3,705.07,0,2115.21,755.08,71
ORD011294,09-11-2024,USB-C Charger,Electronics,East,Loyal,Retail Store,5,1028.23,0.05,4884.09,1559.83,47
ORD011295,01-05-2025,Wireless Mouse,Electronics,North,Returning,Online,2,800.07,0.15,1360.12,433.92,26
ORD011296,16-03-2023,Bedsheet Set,Home & Kitchen,East,New,Online,1,1300.81,0,1300.81,334.8,46
ORD011297,02-10-2023,Sunscreen,Beauty,North,New,Online,3,557.63,0.15,1421.96,579.59,61
ORD011298,30-07-2025,Backpack,Fashion,Central,New,Online,3,1438.81,0.2,3453.14,1053.71,26
ORD011299,25-03-2024,Laptop Stand,Electronics,West,Loyal,Online,2,1337.26,0.1,2407.07,767.97,31
ORD011300,03-08-2024,Bedsheet Set,Home & Kitchen,South,New,Retail Store,4,1295.58,0.1,4664.09,1272.78,33
ORD011301,18-10-2025,Bedsheet Set,Home & Kitchen,North,New,Retail Store,4,1297.2,0.05,4929.36,1286.39,30
ORD011302,25-01-2024,Women's Kurti,Fashion,Central,Loyal,Retail Store,2,1182.14,0.05,2246.07,755.91,31
ORD011303,24-04-2025,Women's Kurti,Fashion,West,Loyal,Retail Store,3,1223.25,0.05,3486.26,813.99,38
ORD011304,07-11-2024,LED Desk Lamp,Home & Kitchen,South,Returning,Online,5,906.38,0.2,3625.52,1328.94,17
ORD011305,28-08-2024,LED Desk Lamp,Home & Kitchen,West,Returning,Online,3,925.83,0.1,2499.74,752.33,50
ORD011306,04-06-2025,USB-C Charger,Electronics,West,Loyal,Retail Store,3,1009.04,0.15,2573.05,665.12,44
ORD011307,27-04-2024,Non-stick Pan,Home & Kitchen,North,New,Retail Store,3,1080.59,0,3241.77,718.33,51
ORD011308,23-12-2025,Hair Serum,Beauty,Central,Returning,Retail Store,5,707.03,0,3535.15,1358.14,23
ORD011309,15-06-2025,Hair Serum,Beauty,North,New,Online,2,712.35,0,1424.7,519.97,11
ORD011310,22-11-2024,Men's T-Shirt,Fashion,North,Loyal,Online,2,694.27,0.15,1180.26,483.73,64
ORD011311,27-04-2024,Moisturizer,Beauty,East,New,Retail Store,3,607.58,0.1,1640.47,620.9,48
ORD011312,06-06-2024,Jeans,Fashion,North,Returning,Retail Store,3,1612.44,0,4837.32,1778.77,52
ORD011313,30-05-2025,Hair Serum,Beauty,East,New,Retail Store,3,688.83,0.05,1963.17,552.22,35
ORD011314,06-04-2023,Non-stick Pan,Home & Kitchen,East,Returning,Online,2,1121.71,0,2243.42,690.38,54
ORD011315,08-01-2025,Wireless Mouse,Electronics,Central,New,Online,3,817.85,0,2453.55,651.2,51
ORD011316,21-01-2023,Bluetooth Speaker,Electronics,East,Returning,Online,2,1513.68,0.2,2421.89,698.68,33
ORD011317,14-11-2024,Moisturizer,Beauty,Central,Returning,Online,5,607.9,0.15,2583.57,995.03,23
ORD011318,09-07-2023,Sunscreen,Beauty,North,Loyal,Retail Store,1,555.02,0.2,444.02,104.98,63
ORD011319,19-05-2024,Backpack,Fashion,East,New,Online,4,1397.08,0.2,4470.66,1759.59,27
ORD011320,09-08-2025,Laptop Stand,Electronics,West,Returning,Retail Store,4,1295.78,0.1,4664.81,1556.1,29
ORD011321,22-01-2023,Moisturizer,Beauty,East,Loyal,Retail Store,3,595.34,0.05,1696.72,627.08,58
ORD011322,28-09-2024,Wireless Mouse,Electronics,East,New,Online,4,817.92,0.1,2944.51,858.7,43
ORD011323,08-02-2023,Wireless Mouse,Electronics,North,Loyal,Retail Store,2,811.64,0.15,1379.79,395.24,24
ORD011324,21-10-2024,Mixer Grinder,Home & Kitchen,Central,New,Retail Store,4,3359.93,0.1,12095.75,4529.1,43
ORD011325,13-05-2023,Men's T-Shirt,Fashion,West,Loyal,Online,3,710.78,0.1,1919.11,804.97,36
ORD011326,02-06-2025,Sunscreen,Beauty,East,Loyal,Retail Store,2,549.64,0,1099.28,287.44,40
ORD011327,09-09-2025,Hair Serum,Beauty,East,New,Online,4,687.8,0.05,2613.64,893.46,22
ORD011328,28-10-2023,Laptop Stand,Electronics,Central,New,Retail Store,4,1324.67,0.15,4503.88,1544.63,62
ORD011329,19-07-2024,Perfume,Beauty,South,New,Online,1,1308.63,0.1,1177.77,285.85,51
ORD011330,26-07-2024,Face Wash,Beauty,North,New,Online,1,347.68,0.1,312.91,95.22,57
ORD011331,25-10-2023,Women's Kurti,Fashion,East,Loyal,Retail Store,4,1210.39,0.05,4599.48,1161.55,26
ORD011332,28-06-2025,Running Shoes,Fashion,East,New,Retail Store,1,2565.65,0.1,2309.09,549.54,36
ORD011333,29-11-2023,Women's Kurti,Fashion,West,Loyal,Retail Store,5,1193.88,0.1,5372.46,1747.01,23
ORD011334,28-04-2025,Hair Serum,Beauty,North,New,Retail Store,1,716.08,0.2,572.86,170.25,48
ORD011335,10-06-2025,USB-C Charger,Electronics,South,New,Online,3,987.44,0.15,2517.97,914.38,62
ORD011336,09-07-2023,Bluetooth Speaker,Electronics,North,New,Retail Store,2,1542.98,0.1,2777.36,1116.77,42
ORD011337,29-03-2025,Hair Serum,Beauty,East,Loyal,Retail Store,5,699,0.1,3145.5,819.06,30
ORD011338,30-01-2025,Bluetooth Speaker,Electronics,North,Loyal,Online,4,1475.4,0,5901.6,1648.18,36
ORD011339,09-07-2025,Sunscreen,Beauty,West,New,Retail Store,3,541.53,0,1624.59,446.2,27
ORD011340,09-02-2023,Bedsheet Set,Home & Kitchen,North,New,Retail Store,2,1313.97,0,2627.94,720.57,38
ORD011341,02-07-2023,Running Shoes,Fashion,North,New,Retail Store,4,2504.53,0.1,9016.31,3394.41,41
ORD011342,13-12-2024,Wireless Mouse,Electronics,North,New,Online,2,784.67,0.05,1490.87,543.16,40
ORD011343,09-11-2023,Mixer Grinder,Home & Kitchen,East,New,Retail Store,1,3253.28,0.05,3090.62,1035.07,8
ORD011344,15-03-2024,USB-C Charger,Electronics,West,Loyal,Retail Store,2,979.74,0,1959.48,767.86,27
ORD011345,04-09-2023,Sunscreen,Beauty,East,Loyal,Online,1,549.25,0.1,494.32,150.73,36
ORD011346,22-11-2023,Bedsheet Set,Home & Kitchen,North,Loyal,Online,4,1303.97,0.15,4433.5,1556.66,52
ORD011347,25-10-2024,Men's T-Shirt,Fashion,Central,Loyal,Online,4,700.55,0.2,2241.76,856.09,29
ORD011348,09-08-2024,Water Bottle,Home & Kitchen,North,Returning,Online,2,506.56,0.1,911.81,344.22,17
ORD011349,12-04-2024,Jeans,Fashion,West,Loyal,Retail Store,2,1603.4,0.05,3046.46,884.32,52
ORD011350,01-03-2024,Women's Kurti,Fashion,South,Loyal,Online,4,1196.99,0.1,4309.16,1620.47,54
ORD011351,06-02-2023,Mixer Grinder,Home & Kitchen,South,Returning,Retail Store,1,3383.1,0,3383.1,773.79,62
ORD011352,07-04-2025,Backpack,Fashion,South,Loyal,Online,4,1421.9,0.15,4834.46,1767.58,28
ORD011353,03-10-2024,Hair Serum,Beauty,East,Loyal,Online,5,687.72,0.25,2578.95,775.56,46
ORD011354,21-08-2023,Bluetooth Speaker,Electronics,East,New,Online,5,1530.79,0,7653.95,2404,42
ORD011355,11-08-2023,Non-stick Pan,Home & Kitchen,South,Loyal,Online,1,1102.08,0.15,936.77,257.67,38
ORD011356,08-02-2023,LED Desk Lamp,Home & Kitchen,East,Returning,Online,2,912.32,0.2,1459.71,514.08,48
ORD011357,22-03-2024,USB-C Charger,Electronics,South,New,Retail Store,2,1022.3,0.15,1737.91,511.76,46
ORD011358,27-09-2025,Bluetooth Speaker,Electronics,Central,Returning,Online,5,1519.81,0,7599.05,3167.89,19
ORD011359,15-08-2024,Bluetooth Speaker,Electronics,Central,Loyal,Online,4,1538.1,0.2,4921.92,1160.05,61
ORD011360,21-02-2023,Backpack,Fashion,East,New,Online,2,1435.42,0.15,2440.21,763.31,67
ORD011361,22-04-2024,Hair Serum,Beauty,North,Returning,Retail Store,4,696.77,0.05,2647.73,1036.28,50
ORD011362,24-12-2024,Backpack,Fashion,West,Returning,Online,3,1372.61,0.15,3500.16,941.13,43
ORD011363,15-06-2025,Bedsheet Set,Home & Kitchen,West,Returning,Online,4,1336.71,0.05,5079.5,1709.43,52
ORD011364,04-01-2024,Bluetooth Speaker,Electronics,West,Returning,Online,4,1513.62,0.1,5449.03,1776.95,54
ORD011365,09-10-2024,Perfume,Beauty,West,Loyal,Online,5,1293.21,0.15,5496.14,1905.21,31
ORD011366,25-12-2023,Bluetooth Speaker,Electronics,South,Returning,Retail Store,5,1489.86,0,7449.3,1745.77,48
ORD011367,21-10-2024,LED Desk Lamp,Home & Kitchen,East,Loyal,Retail Store,3,886.91,0.1,2394.66,530.46,13
ORD011368,12-06-2024,USB-C Charger,Electronics,West,Returning,Retail Store,1,997.7,0.05,947.82,296.29,33
ORD011369,13-05-2025,Face Wash,Beauty,South,New,Online,3,348.34,0.05,992.77,319.63,34
ORD011370,24-08-2024,Bedsheet Set,Home & Kitchen,West,Loyal,Retail Store,3,1322.32,0.15,3371.92,1049.29,54
ORD011371,12-10-2025,Mixer Grinder,Home & Kitchen,North,Returning,Retail Store,4,3295.33,0.15,11204.12,2884.2,26
ORD011372,23-08-2025,Bluetooth Speaker,Electronics,North,New,Retail Store,3,1510.12,0,4530.36,1671.45,27
ORD011373,17-12-2023,Men's T-Shirt,Fashion,South,New,Online,5,697.03,0.05,3310.89,1154.11,20
ORD011374,01-08-2024,Perfume,Beauty,South,Loyal,Retail Store,1,1301.77,0.15,1106.5,449.99,44
ORD011375,07-07-2023,Face Wash,Beauty,North,Returning,Retail Store,2,358.4,0.1,645.12,218.46,54
ORD011376,24-07-2024,Wireless Mouse,Electronics,West,Returning,Retail Store,1,816.79,0.1,735.11,219.35,47
ORD011377,11-05-2023,Running Shoes,Fashion,East,Returning,Online,5,2560.56,0,12802.8,3184.38,55
ORD011378,25-06-2025,Men's T-Shirt,Fashion,South,Loyal,Retail Store,1,705,0.15,599.25,183.08,36
ORD011379,27-05-2023,Water Bottle,Home & Kitchen,Central,Returning,Online,5,499.33,0,2496.65,955.87,13
ORD011380,04-02-2024,Men's T-Shirt,Fashion,North,Returning,Online,1,710.39,0.15,603.83,253.31,42
ORD011381,07-06-2025,Backpack,Fashion,Central,New,Online,1,1423.52,0,1423.52,504.57,56
ORD011382,02-02-2024,Backpack,Fashion,Central,Loyal,Online,3,1432.61,0.1,3868.05,1292.85,31
ORD011383,01-06-2024,Face Wash,Beauty,North,Returning,Online,3,355.86,0.05,1014.2,347.08,40
ORD011384,09-01-2024,Bluetooth Speaker,Electronics,South,Loyal,Online,3,1490.78,0,4472.34,1204.23,33
ORD011385,31-03-2023,Mixer Grinder,Home & Kitchen,West,New,Online,2,3350.55,0.15,5695.94,1319.83,53
ORD011386,15-05-2023,Bluetooth Speaker,Electronics,South,Returning,Online,2,1506.56,0,3013.12,1053.59,31
ORD011387,07-02-2024,Bedsheet Set,Home & Kitchen,East,Returning,Online,1,1285.52,0.2,1028.42,304.56,49
ORD011388,23-09-2023,Men's T-Shirt,Fashion,North,New,Retail Store,2,688.08,0.1,1238.54,284.24,39
ORD011389,24-12-2023,Running Shoes,Fashion,North,New,Retail Store,5,2536.34,0.2,10145.36,2893.41,30
ORD011390,10-10-2023,Backpack,Fashion,Central,New,Retail Store,3,1406.56,0.15,3586.73,1073.24,20
ORD011391,27-08-2024,Hair Serum,Beauty,Central,Returning,Retail Store,5,700.26,0,3501.3,903.5,59
ORD011392,21-12-2023,Wireless Mouse,Electronics,North,New,Retail Store,5,804.82,0,4024.1,1374.33,55
ORD011393,28-04-2025,USB-C Charger,Electronics,North,New,Retail Store,2,989.16,0.1,1780.49,433.18,30
ORD011394,10-12-2023,Running Shoes,Fashion,North,Loyal,Online,3,2449.31,0,7347.93,2010.36,37
ORD011395,22-11-2023,Running Shoes,Fashion,North,Loyal,Retail Store,5,2455.44,0.1,11049.48,3097.35,0
ORD011396,11-04-2024,Water Bottle,Home & Kitchen,East,Loyal,Retail Store,2,513.38,0.05,975.42,334.79,59
ORD011397,04-02-2023,USB-C Charger,Electronics,East,New,Online,4,1013.78,0.05,3852.36,1124.05,67
ORD011398,09-12-2024,Smart Watch,Electronics,East,Loyal,Online,4,2990.3,0,11961.2,3148.3,31
ORD011399,04-08-2024,Water Bottle,Home & Kitchen,North,Returning,Retail Store,1,505.68,0.1,455.11,179.31,62
ORD011400,28-06-2024,Bedsheet Set,Home & Kitchen,Central,New,Retail Store,2,1313.1,0.1,2363.58,711.29,77
ORD011401,28-05-2023,Backpack,Fashion,East,Returning,Online,1,1372.96,0.2,1098.37,258.2,28
ORD011402,10-06-2024,Laptop Stand,Electronics,North,New,Retail Store,3,1281.69,0,3845.07,1581.08,46
ORD011403,09-09-2023,Hair Serum,Beauty,East,Loyal,Retail Store,2,698.15,0.15,1186.86,338.74,46
ORD011404,08-10-2024,Wireless Mouse,Electronics,Central,Loyal,Retail Store,4,814.03,0.15,2767.7,905.22,40
ORD011405,14-06-2024,Mixer Grinder,Home & Kitchen,North,New,Retail Store,2,3237.83,0,6475.66,1507.01,37
ORD011406,28-08-2025,Backpack,Fashion,North,New,Online,3,1382.5,0.2,3318,807.23,50
